bookId,eid,location_name,category_name,fromDate,toDate,created,status
cs_1dAwW7iV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-23,2021-11-23T16:00:00+11:00,2021-11-20T14:57:50+11:00,Cancelled by Admin
cs_1dAxDlhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-07,2021-12-07T16:00:00+11:00,2021-12-07T14:43:03+11:00,Confirmed
cs_1dAzXWhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-02-08,2022-02-08T16:00:00+11:00,2022-02-07T13:45:33+11:00,Confirmed
cs_1dD56lhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-06,2021-03-06T17:45:00+11:00,2021-03-01T14:11:44+11:00,Confirmed
cs_1dDDdvtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-17,2021-03-17T13:45:00+11:00,2021-03-11T12:03:57+11:00,Confirmed
cs_1dDPdQhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-20,2021-03-20T17:45:00+11:00,2021-03-12T11:01:58+11:00,Confirmed
cs_1dDQ4WhY,44006,Information Centre,Meeting Rooms,2021-03-07,2021-03-07T17:45:00+11:00,2021-03-04T11:36:34+11:00,Confirmed
cs_1dDqYQhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-11,2021-03-11T17:45:00+11:00,2021-03-09T16:13:53+11:00,Confirmed
cs_1dDqdyhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-12,2021-03-12T13:45:00+11:00,2021-03-09T12:10:25+11:00,Confirmed
cs_1dO4eltY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-26,2021-03-26T13:45:00+11:00,2021-03-19T13:21:03+11:00,Confirmed
cs_1dO8zdtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-24,2021-03-24T17:45:00+11:00,2021-03-23T14:42:31+11:00,Confirmed
cs_1dOBRyhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-24,2021-03-24T17:45:00+11:00,2021-03-22T12:12:58+11:00,Confirmed
cs_1dOD07iV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-10,2021-04-10T13:45:00+10:00,2021-04-08T13:58:31+10:00,Confirmed
cs_1dOD07iV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-10,2021-04-10T17:45:00+10:00,2021-04-08T13:58:31+10:00,Confirmed
cs_1dOJ8QhY,43476,Information Centre,Meeting Rooms,2021-03-30,2021-03-30T10:45:00+11:00,2021-03-29T17:05:20+11:00,Confirmed
cs_1dOKzJhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-25,2021-03-25T13:45:00+11:00,2021-03-22T17:52:42+11:00,Confirmed
cs_1dObPJtY,43852,Information Centre,Meeting Rooms,2021-04-05,2021-04-05T15:45:00+10:00,2021-04-05T14:42:38+10:00,Confirmed
cs_1dOk6ltY,44006,Information Centre,Meeting Rooms,2021-04-13,2021-04-13T15:45:00+10:00,2021-04-12T14:50:39+10:00,Confirmed
cs_1dOmjQhY,43476,Information Centre,Meeting Rooms,2021-04-06,2021-04-06T15:45:00+10:00,2021-04-06T14:33:44+10:00,Confirmed
cs_1dOwzDtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-24,2021-03-24T13:45:00+11:00,2021-03-24T13:05:06+11:00,Confirmed
cs_1dOxqlhY,43476,Information Centre,Meeting Rooms,2021-03-29,2021-03-29T16:45:00+11:00,2021-03-29T12:39:41+11:00,Confirmed
cs_1dP07WhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-02,2021-05-02T17:45:00+10:00,2021-05-01T17:22:43+10:00,Confirmed
cs_1dP0motY,44007,Information Centre,Meeting Rooms,2021-05-01,2021-05-01T15:45:00+10:00,2021-05-01T14:10:39+10:00,Confirmed
cs_1dP2JytY,43852,Information Centre,Meeting Rooms,2021-05-11,2021-05-11T14:45:00+10:00,2021-05-11T13:33:59+10:00,Confirmed
cs_1dP3qDhY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-27,2021-04-27T13:45:00+10:00,2021-04-23T16:06:04+10:00,Confirmed
cs_1dP6eNhY,44007,Information Centre,Meeting Rooms,2021-05-05,2021-05-05T10:45:00+10:00,2021-05-04T13:54:42+10:00,Cancelled by User
cs_1dP9KNtY,44160,StartSpace ,Meeting Rooms,2021-04-16,2021-04-16T17:00:00+10:00,2021-04-16T16:30:51+10:00,Cancelled by System
cs_1dPDxQtY,44007,Information Centre,Meeting Rooms,2021-05-05,2021-05-05T15:45:00+10:00,2021-05-05T12:27:21+10:00,Confirmed
cs_1dPNWDhY,43476,Information Centre,Meeting Rooms,2021-05-14,2021-05-14T14:45:00+10:00,2021-04-30T09:21:11+10:00,Confirmed
cs_1dPNoWtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-02,2021-05-02T18:00:00+10:00,2021-04-30T12:52:43+10:00,Cancelled by Admin
cs_1dPPRJhY,43476,Information Centre,Meeting Rooms,2021-05-07,2021-05-07T11:45:00+10:00,2021-05-06T15:02:25+10:00,Cancelled by User
cs_1dPVZWtY,44006,Information Centre,Meeting Rooms,2021-05-12,2021-05-12T13:45:00+10:00,2021-05-11T21:25:31+10:00,Confirmed
cs_1dPjRDtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-23,2021-04-23T13:45:00+10:00,2021-04-23T11:00:19+10:00,Confirmed
cs_1dPmAvtY,44006,Information Centre,Meeting Rooms,2021-05-04,2021-05-04T15:45:00+10:00,2021-05-04T10:15:54+10:00,Confirmed
cs_1dPv4pFV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-17,2021-05-17T13:45:00+10:00,2021-05-12T10:36:52+10:00,Confirmed
cs_1dPv4pFV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-17,2021-05-17T17:45:00+10:00,2021-05-12T10:36:52+10:00,Confirmed
cs_1dYX3DtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-11,2021-11-11T13:00:00+11:00,2021-11-09T13:01:59+11:00,Confirmed
cs_1dYvdWtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-13,2021-11-13T13:45:00+11:00,2021-11-08T14:18:09+11:00,Confirmed
cs_1dYzMWtY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-10,2021-11-10T13:00:00+11:00,2021-11-04T10:12:15+11:00,Confirmed
cs_1dYzozhY,44007,Information Centre,Meeting Rooms,2021-11-05,2021-11-05T16:45:00+11:00,2021-11-04T17:03:44+11:00,Confirmed
cs_1dl1paiV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-01,2021-07-01T13:45:00+10:00,2021-06-25T13:19:45+10:00,Confirmed
cs_1dl1paiV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-01,2021-07-01T17:45:00+10:00,2021-06-25T13:19:45+10:00,Confirmed
cs_1dl6JJhY,43476,Information Centre,Meeting Rooms,2021-07-14,2021-07-14T15:45:00+10:00,2021-07-14T14:42:08+10:00,Confirmed
cs_1dlNYvhY,43476,Information Centre,Meeting Rooms,2021-07-12,2021-07-12T13:45:00+10:00,2021-07-02T18:22:14+10:00,Cancelled by User
cs_1dlNlDhY,47647,Information Centre,Studio 4,2021-08-03,2021-08-03T14:30:00+10:00,2021-07-02T15:52:48+10:00,Cancelled by Admin
cs_1dlV2ztY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-08-04,2021-08-04T17:45:00+10:00,2021-08-04T11:13:18+10:00,Confirmed
cs_1dlYDdhY,43852,Information Centre,Meeting Rooms,2021-07-29,2021-07-29T17:45:00+10:00,2021-07-29T09:32:50+10:00,Confirmed
cs_1dlbdDhY,43476,Information Centre,Meeting Rooms,2021-07-08,2021-07-08T15:45:00+10:00,2021-07-08T12:59:51+10:00,Confirmed
cs_1dlblNhY,44160,StartSpace ,Meeting Rooms,2021-07-12,2021-07-12T14:00:00+10:00,2021-07-10T14:36:13+10:00,Confirmed
cs_1dlgRztY,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-05,2021-07-05T13:45:00+10:00,2021-06-28T14:16:51+10:00,Confirmed
cs_1dlgoytY,44006,Information Centre,Meeting Rooms,2021-06-28,2021-06-28T12:45:00+10:00,2021-06-28T11:36:08+10:00,Confirmed
cs_1dlkkJhY,43852,Information Centre,Meeting Rooms,2021-07-28,2021-07-28T13:45:00+10:00,2021-07-28T12:49:14+10:00,Confirmed
cs_1dlq6pFV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-04,2021-07-04T13:45:00+10:00,2021-06-29T16:19:13+10:00,Confirmed
cs_1dlq6pFV,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-04,2021-07-04T17:45:00+10:00,2021-06-29T16:19:13+10:00,Confirmed
cs_1dz4mQtY,47791,StartSpace ,Loft Boardroom,2022-02-17,2022-02-17T11:45:00+11:00,2022-02-16T10:25:33+11:00,Confirmed
cs_1dzKxytY,44006,Information Centre,Meeting Rooms,2022-02-21,2022-02-21T14:45:00+11:00,2022-02-21T10:37:07+11:00,Confirmed
cs_1dzwPWtY,47267,Information Centre,Studio 2,2022-02-24,2022-02-24T15:00:00+11:00,2022-02-24T12:09:31+11:00,Cancelled by Admin
cs_2K801RCe,44006,Information Centre,Meeting Rooms,2021-07-06,2021-07-06T11:45:00+10:00,2021-07-05T12:00:42+10:00,Confirmed
cs_2K8188fe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-01,2021-07-01T13:45:00+10:00,2021-06-25T17:12:21+10:00,Confirmed
cs_2K81dMSe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-02,2021-07-02T13:45:00+10:00,2021-06-25T12:01:14+10:00,Confirmed
cs_2K84Xxse,44007,Information Centre,Meeting Rooms,2021-07-08,2021-07-08T16:45:00+10:00,2021-07-08T13:47:06+10:00,Confirmed
cs_2K84mdFe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-16,2021-07-16T17:45:00+10:00,2021-07-09T17:15:34+10:00,Confirmed
cs_2K8D6aCe,47791,StartSpace ,Loft Boardroom,2021-07-28,2021-07-28T11:00:00+10:00,2021-07-27T22:15:42+10:00,Confirmed
cs_2K8DVdFe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-28,2021-07-28T17:45:00+10:00,2021-07-28T13:22:59+10:00,Confirmed
cs_2K8ZgAse,43852,Information Centre,Meeting Rooms,2021-08-03,2021-08-03T13:45:00+10:00,2021-08-03T12:30:19+10:00,Confirmed
cs_2K8dQASe,43476,Information Centre,Meeting Rooms,2021-07-12,2021-07-12T13:45:00+10:00,2021-07-11T22:23:10+10:00,Confirmed
cs_2K8keWCe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-08-06,2021-08-06T17:45:00+10:00,2021-08-05T15:31:28+10:00,Confirmed
cs_2K8m2aFe,43476,Information Centre,Meeting Rooms,2021-07-15,2021-07-15T15:45:00+10:00,2021-07-13T13:24:23+10:00,Confirmed
cs_2K8mVAfe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-15,2021-07-15T17:45:00+10:00,2021-07-13T17:36:48+10:00,Confirmed
cs_2K8pW8se,43476,Information Centre,Meeting Rooms,2021-07-19,2021-07-20T17:45:00+10:00,2021-07-16T13:01:32+10:00,Confirmed
cs_2K8qaeUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-06,2021-07-06T13:45:00+10:00,2021-06-29T10:19:34+10:00,Cancelled by Admin
cs_2K8qaeUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-06,2021-07-06T17:45:00+10:00,2021-06-29T10:19:34+10:00,Cancelled by Admin
cs_2K8x6KFe,43476,Information Centre,Meeting Rooms,2021-07-30,2021-07-30T13:45:00+10:00,2021-07-30T12:54:44+10:00,Confirmed
cs_2K91O8Fe,47600,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-28,2021-04-28T17:45:00+10:00,2021-04-28T17:22:54+10:00,Confirmed
cs_2K927RCe,44006,Information Centre,Meeting Rooms,2021-05-04,2021-05-04T14:45:00+10:00,2021-05-04T13:39:03+10:00,Confirmed
cs_2K92XMFe,43852,Information Centre,Meeting Rooms,2021-05-12,2021-05-12T15:45:00+10:00,2021-05-04T11:28:25+10:00,Cancelled by User
cs_2K9337Fe,44007,Information Centre,Meeting Rooms,2021-04-23,2021-04-23T14:45:00+10:00,2021-04-23T13:57:28+10:00,Confirmed
cs_2K96YMCe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-19,2021-04-19T17:45:00+10:00,2021-04-18T13:01:14+10:00,Confirmed
cs_2K97jRfe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-03,2021-05-03T13:45:00+10:00,2021-04-30T10:11:47+10:00,Confirmed
cs_2K99AAfe,43476,Information Centre,Meeting Rooms,2021-05-06,2021-05-06T12:45:00+10:00,2021-05-06T11:29:56+10:00,Confirmed
cs_2K99xACe,44006,Information Centre,Meeting Rooms,2021-05-10,2021-05-10T13:45:00+10:00,2021-05-06T14:52:54+10:00,Cancelled by User
cs_2K9DZWse,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-09,2021-05-09T13:45:00+10:00,2021-05-09T10:37:48+10:00,Confirmed
cs_2K9JwMSe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-18,2021-04-18T13:45:00+10:00,2021-04-16T17:54:56+10:00,Confirmed
cs_2K9MqKCe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-17,2021-05-17T13:45:00+10:00,2021-05-12T12:40:09+10:00,Confirmed
cs_2K9PdWCe,44007,Information Centre,Meeting Rooms,2021-04-29,2021-04-29T12:45:00+10:00,2021-04-29T10:30:43+10:00,Confirmed
cs_2K9Qkafe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-24,2021-04-24T13:45:00+10:00,2021-04-20T13:54:39+10:00,Confirmed
cs_2K9X0Wse,43476,Information Centre,Meeting Rooms,2021-04-19,2021-04-19T15:45:00+10:00,2021-04-19T14:21:32+10:00,Confirmed
cs_2K9ZlMse,44006,Information Centre,Meeting Rooms,2021-05-11,2021-05-11T14:45:00+10:00,2021-05-11T14:16:55+10:00,Confirmed
cs_2K9eY7Ce,43852,Information Centre,Meeting Rooms,2021-04-27,2021-04-27T17:45:00+10:00,2021-04-27T14:51:07+10:00,Confirmed
cs_2K9y6dCe,43852,Information Centre,Meeting Rooms,2021-04-24,2021-04-24T13:45:00+10:00,2021-04-24T11:53:54+10:00,Confirmed
cs_2K9yyNUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-25,2021-04-25T13:45:00+10:00,2021-04-24T17:49:11+10:00,Confirmed
cs_2K9yyNUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-25,2021-04-25T17:45:00+10:00,2021-04-24T17:49:11+10:00,Confirmed
cs_2KB60Rse,43852,Information Centre,Meeting Rooms,2021-05-14,2021-05-14T12:45:00+10:00,2021-05-13T22:37:47+10:00,Confirmed
cs_2KBWbbfe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-26,2021-05-26T17:45:00+10:00,2021-05-24T12:37:41+10:00,Confirmed
cs_2KBn5Rse,43476,Information Centre,Meeting Rooms,2021-05-18,2021-05-18T14:45:00+10:00,2021-05-18T12:20:33+10:00,Confirmed
cs_2KBneWCe,43476,Information Centre,Meeting Rooms,2021-05-18,2021-05-18T12:45:00+10:00,2021-05-18T12:34:36+10:00,Cancelled by Admin
cs_2KBoB6Il,44160,StartSpace ,Meeting Rooms,2021-05-17,2021-05-17T12:00:00+10:00,2021-05-16T22:39:06+10:00,Cancelled by User
cs_2KBoB6Il,44160,StartSpace ,Meeting Rooms,2021-05-17,2021-05-17T13:00:00+10:00,2021-05-16T22:39:06+10:00,Cancelled by System
cs_2KBwJbCe,44006,Information Centre,Meeting Rooms,2021-05-20,2021-05-20T14:45:00+10:00,2021-05-18T16:02:47+10:00,Confirmed
cs_2KBwbaSe,43852,Information Centre,Meeting Rooms,2021-05-20,2021-05-20T16:45:00+10:00,2021-05-18T21:15:35+10:00,Cancelled by User
cs_2KBz1aCe,43852,Information Centre,Meeting Rooms,2021-05-19,2021-05-19T13:45:00+10:00,2021-05-18T02:52:43+10:00,Confirmed
cs_2KO22dCe,44006,Information Centre,Meeting Rooms,2021-04-07,2021-04-07T13:45:00+10:00,2021-04-07T12:18:41+10:00,Confirmed
cs_2KO5N7Ce,44006,Information Centre,Meeting Rooms,2021-03-28,2021-03-28T15:45:00+11:00,2021-03-28T15:01:48+11:00,Confirmed
cs_2KOBl7fe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-11,2021-04-11T17:45:00+10:00,2021-04-11T13:20:43+10:00,Confirmed
cs_2KOD2bCe,44006,Information Centre,Meeting Rooms,2021-04-13,2021-04-13T14:45:00+10:00,2021-04-12T14:49:40+10:00,Confirmed
cs_2KOJQKse,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-24,2021-03-24T17:45:00+11:00,2021-03-18T16:14:44+11:00,Confirmed
cs_2KOKjafe,44006,Information Centre,Meeting Rooms,2021-03-24,2021-03-24T14:45:00+11:00,2021-03-19T22:46:01+11:00,Confirmed
cs_2KOdpzFy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-08,2021-04-08T13:45:00+10:00,2021-04-06T10:16:53+10:00,Cancelled by Admin
cs_2KOdpzFy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-08,2021-04-08T17:45:00+10:00,2021-04-06T10:16:53+10:00,Cancelled by Admin
cs_2KOdpzFy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-09,2021-04-09T13:45:00+10:00,2021-04-06T10:16:53+10:00,Cancelled by Admin
cs_2KOdpzFy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-09,2021-04-09T17:45:00+10:00,2021-04-06T10:16:53+10:00,Cancelled by Admin
cs_2KV1Dxfe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-13,2021-12-13T16:00:00+11:00,2021-12-10T17:02:29+11:00,Confirmed
cs_2KV1kMse,44007,Information Centre,Meeting Rooms,2021-12-13,2021-12-13T11:45:00+11:00,2021-12-12T09:24:42+11:00,Confirmed
cs_2KV21WFe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-22,2022-01-22T13:45:00+11:00,2022-01-19T14:01:20+11:00,Confirmed
cs_2KV2YRse,43476,Information Centre,Meeting Rooms,2022-01-19,2022-01-19T15:45:00+11:00,2022-01-19T12:59:31+11:00,Confirmed
cs_2KV2v0Cy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-25,2022-01-25T13:00:00+11:00,2022-01-20T12:06:42+11:00,Confirmed
cs_2KV2v0Cy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-25,2022-01-25T16:00:00+11:00,2022-01-20T12:06:42+11:00,Confirmed
cs_2KV2v0Cy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-27,2022-01-27T13:00:00+11:00,2022-01-20T12:06:42+11:00,Cancelled by User
cs_2KV2v0Cy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-27,2022-01-27T16:00:00+11:00,2022-01-20T12:06:42+11:00,Confirmed
cs_2KV4w7Se,44006,Information Centre,Meeting Rooms,2022-01-13,2022-01-13T10:45:00+11:00,2022-01-11T10:00:35+11:00,Confirmed
cs_2KV5Mbse,43476,Information Centre,Meeting Rooms,2021-12-02,2021-12-02T16:45:00+11:00,2021-12-02T16:21:40+11:00,Confirmed
cs_2KV5NeIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-06,2021-12-06T13:00:00+11:00,2021-12-02T15:24:39+11:00,Cancelled by Admin
cs_2KV5NeIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-06,2021-12-06T16:00:00+11:00,2021-12-02T15:24:39+11:00,Cancelled by Admin
cs_2KV6BbCe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-18,2021-11-18T16:00:00+11:00,2021-11-11T12:40:45+11:00,Cancelled by Admin
cs_2KV8N8Fe,43852,Information Centre,Meeting Rooms,2022-01-31,2022-01-31T13:45:00+11:00,2022-01-31T11:05:51+11:00,Confirmed
cs_2KV9NRFe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-02-03,2022-02-03T13:00:00+11:00,2022-01-27T15:26:02+11:00,Confirmed
cs_2KVJPxse,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-14,2021-11-14T17:45:00+11:00,2021-11-10T11:38:01+11:00,Confirmed
cs_2KVKZpIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-13,2021-11-13T13:45:00+11:00,2021-11-12T15:54:46+11:00,Confirmed
cs_2KVKZpIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-13,2021-11-13T17:45:00+11:00,2021-11-12T15:54:46+11:00,Confirmed
cs_2KVMOMSe,44006,Information Centre,Meeting Rooms,2022-02-12,2022-02-12T14:45:00+11:00,2022-02-12T13:52:37+11:00,Confirmed
cs_2KVPR8se,47791,StartSpace ,Loft Boardroom,2021-12-13,2021-12-13T09:45:00+11:00,2021-12-13T09:12:26+11:00,Confirmed
cs_2KVPxdSe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-16,2021-12-16T13:00:00+11:00,2021-12-15T10:09:52+11:00,Confirmed
cs_2KVXvdSe,44007,Information Centre,Meeting Rooms,2021-11-14,2021-11-14T15:45:00+11:00,2021-11-14T14:21:04+11:00,Confirmed
cs_2KVYNxCe,44007,Information Centre,Meeting Rooms,2021-12-18,2021-12-18T11:45:00+11:00,2021-12-06T11:36:11+11:00,Confirmed
cs_2KVaybFe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-24,2021-11-24T16:00:00+11:00,2021-11-22T16:02:09+11:00,Confirmed
cs_2KVbY8se,43476,Information Centre,Meeting Rooms,2022-02-08,2022-02-08T16:45:00+11:00,2022-01-25T02:21:53+11:00,Cancelled by User
cs_2KVd8bfe,44006,Information Centre,Meeting Rooms,2022-01-14,2022-01-14T14:45:00+11:00,2022-01-14T12:16:20+11:00,Confirmed
cs_2KVdwbCe,47267,Information Centre,Studio 2,2022-01-18,2022-01-18T17:30:00+11:00,2022-01-13T10:23:03+11:00,Confirmed
cs_2KVlvyUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-12,2022-01-12T13:00:00+11:00,2022-01-10T12:36:20+11:00,Confirmed
cs_2KVlvyUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-12,2022-01-12T16:00:00+11:00,2022-01-10T12:36:20+11:00,Confirmed
cs_2KVmoyIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-18,2022-01-18T13:00:00+11:00,2022-01-15T17:35:49+11:00,Confirmed
cs_2KVmoyIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-18,2022-01-18T16:00:00+11:00,2022-01-15T17:35:49+11:00,Confirmed
cs_2KVvMWFe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-02-08,2022-02-08T13:00:00+11:00,2022-02-03T11:31:05+11:00,Confirmed
cs_2KVyKRCe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-29,2021-11-29T15:50:00+11:00,2021-11-26T17:38:28+11:00,Confirmed
cs_2KVyyqIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-29,2021-11-29T13:00:00+11:00,2021-11-27T16:56:48+11:00,Confirmed
cs_2KVyyqIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-29,2021-11-29T16:00:00+11:00,2021-11-27T16:56:48+11:00,Confirmed
cs_2KVzX8Se,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-22,2021-11-22T16:00:00+11:00,2021-11-17T15:49:49+11:00,Confirmed
